YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Sample_Size
2014,2014,IL,Illinois,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.9,23.9,5050
2014,2014,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.7,33.7,10773
2014,2014,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.7,32.7,10773
2014,2014,IN,Indiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.1,26.1,11510
2014,2014,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,31.3,12825
2014,2014,KS,Kansas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.8,23.8,13727
2014,2014,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,12825
2014,2014,KY,Kentucky,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.2,28.2,11189
2014,2014,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,31.6,10442
2014,2014,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,10442
2014,2014,LA,Louisiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.5,29.5,6772
2014,2014,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,6366
2014,2014,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.9,34.9,6366
2014,2014,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.3,23.3,14394
2014,2014,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,14394
2014,2014,MA,Massachusetts,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.1,20.1,15632
2014,2014,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,29.6,11713
2014,2014,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.4,21.4,12556
2014,2014,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,11713
2014,2014,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.3,36.3,8705
2014,2014,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.2,28.2,8705
2014,2014,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.7,19.7,9118
2014,2014,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,8024
2014,2014,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,8024
2014,2014,MI,Michigan,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.5,25.5,8455
2014,2014,MN,Minnesota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.2,20.2,16395
2014,2014,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,15309
2014,2014,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,15309
2014,2014,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,6695
2014,2014,MO,Missouri,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25,25,7076
2014,2014,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,6695
2014,2014,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,3975
2014,2014,MS,Mississippi,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,31.6,31.6,4203
2014,2014,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.5,35.5,3975
2014,2014,MT,Montana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.6,19.6,7493
2014,2014,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,7064
2014,2014,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.4,26.4,7064
2014,2014,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.2,23.2,7281
2014,2014,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,29.7,6621
2014,2014,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,6621
2014,2014,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,32.2,7269
2014,2014,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.3,21.3,7764
2014,2014,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,7269
2014,2014,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,21130
2014,2014,NE,Nebraska,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.3,21.3,22397
2014,2014,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,21130
2014,2014,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.4,27.4,5730
2014,2014,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,5730
2014,2014,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.3,19.3,6174
2014,2014,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.9,26.9,11955
2014,2014,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,13025
2014,2014,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.3,36.3,11955
2014,2014,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,8927
2014,2014,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,8284
2014,2014,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.4,28.4,8284
2014,2014,NV,Nevada,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,3754
2014,2014,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,27.7,3555
2014,2014,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,3555
2014,2014,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27,27,6325
2014,2014,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,6325
2014,2014,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.9,25.9,6845
2014,2014,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25,25,10904
2014,2014,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,32.6,10313
2014,2014,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,10313
2014,2014,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33,33,8009
2014,2014,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.3,28.3,8444
2014,2014,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,8009
2014,2014,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,4919
2014,2014,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,16.5,16.5,5214
2014,2014,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.9,27.9,4919
2014,2014,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,10374
2014,2014,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,10977
2014,2014,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,10374
2014,2014,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,5743
2014,2014,PR,Puerto Rico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,40.6,40.6,5988
2014,2014,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.3,28.3,5743
2014,2014,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.5,35.5,5969
2014,2014,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,6436
2014,2014,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27,27,5969
2014,2014,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35,35,10393
2014,2014,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.3,25.3,11009
2014,2014,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.1,32.1,10393
2014,2014,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,6960
2014,2014,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.8,29.8,6960
2014,2014,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.2,21.2,7399
